Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
C17orf77,1.025314,0.0,4.305465,4.5236
HJURP,4.723918,4.3219,10.145594,10.1306
CH507-513H4.5,2.073157,2.5583,6.076302,6.0904
LINC01356,1.229883,1.0,5.263604,5.578
FOXF2,9.849545,10.1254,7.29033,7.4757
SOWAHB,4.339216,3.1699,8.927045,9.0715
SLITRK5,5.925526,6.0661,2.649043,2.585
MYBL2,4.922769,4.5236,11.978893,12.0434
PKP3,7.346026,6.0444,12.857359,12.935
RP5-1056H1.2,3.421211,2.8074,7.161539,7.1898
TMEM125,5.553417,4.7004,10.245364,10.3053
LINC00689,5.274864,5.7991,1.934886,1.9635
LIMS2,12.910478,13.8815,9.079431,9.0389
JAZF1-AS1,4.251488,4.8074,0.878821,1.0
SPTBN4,7.063413,7.5925,4.012362,3.9069
CRYAB,11.976387,12.5759,8.29511,8.2288
STEAP4,10.014237,10.1931,7.217407,7.1679
S100P,5.585805,5.2854,12.807009,13.0343
VIPR2,8.63194,9.4619,4.625536,4.7777
IGHG1,9.686831,9.741,14.635719,14.8196
CCAT1,1.285597,0.0,8.443302,8.6689
LINC00599,3.712012,3.8074,0.229782,0.0
CTNNA3,6.435822,6.9069,2.621345,2.3219
BVES,9.344898,10.1911,5.876263,5.8074
EPN3,5.908012,4.3923,9.726516,9.9024
HSPB6,12.737124,13.7043,7.723708,7.567
ANKRD22,4.619347,4.0,10.410833,10.585
AC002398.12,6.468678,7.2148,2.893291,2.844
CKS2,6.665061,6.5546,11.285323,11.2929
SERPINA1,8.814493,8.6366,12.798383,12.7147
RN7SL1,7.835264,7.8133,11.995039,11.7105
U47924.27,2.834279,2.0,6.369144,6.4094
DUOXA2,2.672456,2.3219,7.947984,8.3934
PYGM,9.170333,9.6528,4.803801,4.6439
C6orf183,2.736811,2.8074,5.915679,6.3038
KIF2C,6.256213,6.2288,10.701404,10.7805
RP11-58O9.2,1.464424,1.0,7.251687,7.3663
CTD-2525P14.5,4.970714,5.0875,0.83985,0.0
ADAM1A,4.428743,4.8654,1.129032,0.0
PRR15L,7.009601,6.1085,12.530438,12.6202
PIGY,1.405525,0.774,4.507213,4.8659
NPFFR1,2.044091,2.0,6.669409,7.0768
ADGRB3,7.10439,7.5546,2.585379,2.585
ADGRF1,1.954394,1.0,5.434685,5.4594
DEGS2,6.363106,5.2787,10.436015,10.6034
ZG16,8.859461,7.9542,6.347832,6.1293
GALNT15,9.879029,10.1254,6.14071,6.1497
PIWIL1,0.877317,1.0,5.822947,5.8074
PER1,12.478615,12.7196,9.893748,9.8313
LCN10,8.054039,8.2175,3.063711,3.0
RP11-40C6.2,0.661435,0.0,9.410291,9.4474
LAMB3,7.635882,6.7682,12.899481,12.9009
LINC00473,5.209171,5.5179,2.151463,2.0
RP11-514P8.6,6.120046,7.2335,2.597489,0.0
ADAMTSL3,9.210851,10.23,5.794791,5.9773
TCEAL6,4.007229,4.3709,0.58049,0.0
ANGPTL7,6.375711,6.3923,1.769937,1.0
SDPR,11.011042,11.5905,7.876484,7.7944
P2RX1,8.913907,8.9337,5.626415,5.5236
ALDH3B2,1.857675,2.0,5.229725,5.3583
