"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EFCAB6-AS1",-0.700250133989784,0.515654323829226,-16.1824103361564,1.24078467259064e-52,4.11890879913188e-52,107.813555172455
"PCID2",-0.395924191404125,10.5010657212019,-16.1821735655678,1.24162758100959e-52,4.12143215577572e-52,107.812846308499
"RP11-546K22.1",-1.28674879005569,2.05059681737864,-16.1778205711438,1.31670986392703e-52,4.37036734864567e-52,107.754342983838
"RET",-1.11564439735763,5.14925819859081,-16.1769794663685,1.33111778007141e-52,4.41789500372431e-52,107.743493039608
"FAM127A",0.503328986669509,11.7881411887407,16.1761516140803,1.34545218998726e-52,4.46517237724779e-52,107.73281437456
"POLR3DP1",-0.685399823748127,0.491592218210937,-16.175845538987,1.35079082279203e-52,4.4825910183343e-52,107.728866320717
"IGSF3",1.18228144631564,12.165251882863,16.1737146314632,1.38854868312884e-52,4.6075831752444e-52,107.701381034755
"BAIAP3",-1.07725337378479,7.22954563148816,-16.1731190656869,1.39928852667174e-52,4.64291150110565e-52,107.693699576738
"SLX1B-SULT1A4",-0.803429295448422,7.56045283590158,-16.1725186306975,1.41020003079399e-52,4.67880465973853e-52,107.685955486822
"RP11-244B22.10",1.21312831042867,0.851341097707936,16.1721089526702,1.41769362760386e-52,4.70335375394142e-52,107.680671776319
"TRBV21-1",0.874042167196399,0.452627360757039,16.1707883297222,1.4421210781808e-52,4.78407574729746e-52,107.663639943399
"ADGRG4",-0.927489250828902,0.842912346106879,-16.1700887947955,1.45522989854023e-52,4.82724119431832e-52,107.654618503819
"GPR42",1.09305151801862,0.797703902388159,16.1699411155436,1.45801246381932e-52,4.83614925549022e-52,107.652714011744
"PRH2",1.5183573872903,1.05579784498784,16.169825217002,1.46019993382119e-52,4.84308236226553e-52,107.65121937534
"RP11-807H7.2",0.890095301241088,0.523804702409033,16.1691127960378,1.47371824409637e-52,4.88759332932828e-52,107.642032080164
"MATN1-AS1",-0.723717454941784,6.86733340949217,-16.1689805060047,1.47399032126331e-52,4.88817010036532e-52,107.641827644773
"PPP1R10",0.562409288863543,11.5125750344197,16.1687131307486,1.48135653115586e-52,4.91227138468134e-52,107.636878149851
"GGTA2P",0.94077794396589,0.998599136765985,16.1678530578537,1.49792814865278e-52,4.96689313671284e-52,107.625787236188
"GAGE2A",2.43023431013188,1.18407891347599,16.1675163067074,1.50446681092588e-52,4.98824213498758e-52,107.621444818448
"NRXN2",1.51225353124381,7.00153187204997,16.1671565275882,1.51148405582889e-52,5.01117498341725e-52,107.616805513549
"FIG4",0.502389516218045,9.28372293197314,16.1649672354385,1.55158362595976e-52,5.14377863322506e-52,107.59067240667
"NAPEPLD",0.657333190513242,9.39793649390539,16.1641506792048,1.57140110432104e-52,5.20913032345128e-52,107.578047886265
"PRR14",-0.372828273548684,10.7567833257437,-16.1639151935472,1.57245380009644e-52,5.21227296778073e-52,107.577348481047
"SFR1P1",-0.609805425802044,0.42338786649786,-16.1640376761969,1.57369926582608e-52,5.21605413316541e-52,107.576590900768
"SERAC1",-0.534650917866193,8.73625834754308,-16.1619561901965,1.61288951777505e-52,5.34559509106036e-52,107.552036366742
