"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TOP2B",-0.152281924313002,11.9912211831085,-1.97692317294954,0.0483780910513682,0.0659152483394031,-6.23798985121287
"RP11-232L2.1",-0.0358719501531925,0.0421860052322069,-1.97675024800959,0.0483976815348,0.0659401361081301,-6.23833025463158
"ABCC5",-0.20524517629063,11.6143106897406,-1.97564427128466,0.0485231343960464,0.0661092523289027,-6.24050667643708
"RP11-764K9.1",0.187598343880715,1.67444229372336,1.97556021544108,0.0485326801726043,0.0661204486173263,-6.24067203832628
"MED16",0.137123834857235,10.9315261803338,1.97553698683706,0.0485353184006254,0.0661222337740285,-6.24071773440588
"SARAF",0.147760706977037,12.0648733011982,1.97551552285988,0.0485377563154164,0.0661237459431984,-6.2407599585799
"RP11-775B15.2",0.00836918491747023,0.00694214864176398,1.97538180943862,0.0485529460317415,0.0661426295333918,-6.24102299087049
"TMEM88B",0.189887398796522,1.05074312463806,1.97536167981355,0.0485552330841205,0.0661439355508631,-6.24106258702373
"ACTRT1",-0.0738512574898516,0.14668076234918,-1.97532683578019,0.0485591921465082,0.0661475191153698,-6.2411311263365
"AC020606.1",-0.0266138249199271,0.0258877238009476,-1.9751783643853,0.0485760648654661,0.066168693035454,-6.24142316082838
"CTD-2061E19.6",0.0406347483186757,0.056704717723414,1.97497815509719,0.0485988250374876,0.0661978852696318,-6.24181692627487
"RN7SKP85",0.0120087184203869,0.00954459131231262,1.97485731393691,0.0486125668309383,0.066214792044745,-6.24205457380079
"COX17",0.141401379649745,9.36984006065637,1.97482706092315,0.0486160076492911,0.0662176674021774,-6.24211406744842
"RP11-264J4.10",0.141604318776892,0.526581281932509,1.97467083447823,0.04863377928257,0.0662400614238981,-6.24242127804149
"KIF13B",0.167691681200887,10.7384236210503,1.97461902368294,0.0486396742573204,0.0662462784455419,-6.24252315576473
"RP11-746M1.2",0.00895211093679489,0.00827583977739113,1.97395858452829,0.0487148709692044,0.0663468801466197,-6.2438215727266
"CCDC39-AS1",-0.0266382658929139,0.0220726914111573,-1.97388933874441,0.0487227608613976,0.0663558107962484,-6.24395768434072
"RP11-718B12.2",-0.0916567268393625,0.30612840563935,-1.97336663652286,0.0487823524452328,0.0664351518654903,-6.24498497106103
"IMPDH1P10",-0.286136025516009,5.19064423270806,-1.9732625486125,0.0487942264859788,0.0664495053506955,-6.24518950684025
"RP11-284P20.3",-0.0328823723770433,0.0343097093912747,-1.97323921720435,0.0487968883974387,0.0664513130278152,-6.24523535227118
"OR3A1",-0.079276222731097,0.194428484319217,-1.97304648653191,0.0488188819685605,0.0664781182677191,-6.2456140410075
"MED6P1",0.0209602913018287,0.0211429694231419,1.97304332960774,0.0488192422921574,0.0664781182677191,-6.24562024361553
"ZNF282",0.128792988015796,10.2467050188097,1.97294954060136,0.0488299481600663,0.0664900638773646,-6.2458045123091
