Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
GINS1,5.070377,4.7549,9.857366,9.9614
MXRA5,8.784372,8.9022,13.556304,13.6955
ONECUT3,3.277939,3.08495,7.687118,8.5622
CCL4L2,3.592875,3.48725,7.909264,8.1031
CTC-487M23.8,2.77622,3.37915,6.74063,6.8602
GRIK3,6.806502,6.41785,4.5709,4.585
LINC01105,6.262486,7.73805,2.106462,1.585
SPIB,3.029039,3.05635,7.665847,7.4594
ANGPTL3,5.145474,5.8826,3.15549,3.0
CTD-2545M3.8,3.853349,4.00495,1.236728,1.144
MELK,4.771521,4.585,10.325074,10.5068
RP11-73M18.2,3.357129,4.2141,7.386127,8.2116
RP11-689P11.2,5.53289,5.7004,3.139901,3.1699
HOXC9,0.753634,0.0,6.626679,6.8826
TRIM15,1.258852,1.0,9.416188,9.7228
IQGAP3,6.820057,6.49985,11.646524,11.8074
CGNL1,10.61128,10.74485,8.891212,8.9687
CDHR5,6.396356,7.14975,11.494434,11.7125
CTD-2331C18.5,4.287387,4.7983,0.48005,0.0
POMK,4.185987,4.3219,8.765499,8.858
RP5-902P8.10,3.880824,3.9069,1.393927,1.585
FOXM1,6.683426,6.3405,12.067348,12.229
RNFT2,4.292063,4.2479,8.601321,8.6795
RP11-841O20.2,2.223755,2.3543,6.458718,7.464
CH17-125A10.1,3.312197,4.0228,0.480038,0.0
SDS,3.717752,3.585,8.987308,9.0334
GPER1,10.076029,10.36075,6.66771,6.6582
TYMS,6.886623,6.7179,11.222943,11.3238
FOXP3,2.994642,2.8074,8.373979,8.4471
DPP10,5.974316,6.0768,2.6112,2.0
ABCA9,8.796878,8.63275,6.604272,6.5999
HMMR,5.087794,4.8074,10.238347,10.363
SCNN1G,7.086246,8.2737,3.125761,2.8074
CPS1,5.308553,5.1496,9.885151,9.8826
GKN1,12.943255,14.8583,6.233795,5.0875
ECT2,7.732242,7.7073,12.35499,12.4783
ALB,7.040261,7.2192,3.663931,2.8074
ZIC2,1.093579,1.0,6.291859,6.8948
IBSP,0.181393,0.0,4.302186,4.4594
ARHGDIG,7.965566,8.58875,4.815158,4.6554
MYL1,2.550685,2.8074,0.134011,0.0
CREG2,1.80042,1.585,5.7945,5.7279
HAND2-AS1,8.435682,7.446,5.982941,5.4854
MEST,7.083992,7.1599,11.445815,11.4832
SLC26A10,7.313928,6.84625,3.847041,4.0045
FAP,5.380386,5.1229,9.602634,9.8473
IL11RA,9.309989,9.1857,7.514135,7.495
CILP2,2.158049,2.0,6.861231,6.7415
FUT3,5.748146,6.07555,10.535379,11.3724
ABCA8,10.060392,10.2003,7.543181,7.6935
RP11-357H14.17,0.342791,0.0,8.099245,8.8857
RNU1-28P,1.36741,1.2203,5.985587,6.2479
BZRAP1,10.194207,10.3072,8.259816,8.3264
RP11-30P6.6,0.826637,1.0,6.443095,6.5999
BBOX1-AS1,1.517493,1.585,6.121811,6.5546
HOXA11-AS,0.519341,0.0,5.665767,5.9754
RDM1,1.605449,1.585,5.782687,5.9773
ADH6,2.709706,2.8074,7.548591,7.7616
C6orf222,5.501251,6.2287,9.765313,10.098
RNU1-2,1.36741,1.2203,5.998929,6.2479
RD3,4.24883,4.585,1.786846,1.585
BHMT,6.092089,6.2523,3.220545,3.0
ACSM6,3.947326,4.5543,1.402847,1.0
OVOL1,5.052521,6.00895,9.619754,9.9571
AIM1L,3.269089,3.3219,9.436852,9.5812
E2F7,3.673198,3.3219,8.981015,9.1497
PLA2G4B,8.739743,8.81095,6.833782,6.9537
RP11-286H15.1,6.13032,6.19935,3.441166,3.585
CYP11B1,3.49881,4.0875,0.461675,0.0
ATOH1,0.260144,0.0,4.841226,4.9542
RTKN2,4.371643,4.5236,9.15518,9.2808
HLA-DQB2,3.214217,3.3812,7.605107,7.8392
NKX2-2,3.928305,4.8327,1.80567,1.0
CDKN3,4.697831,4.6439,9.611644,9.716
BAIAP2L2,6.701823,6.7878,11.171353,11.412
VNN1,4.882405,4.9542,9.901688,9.96
ATP6V0D2,1.629218,1.585,5.759956,5.9069
CELF3,6.6651,6.8329,4.297365,4.1699
C11orf86,0.688845,0.0,5.089189,5.2479
AOX1,9.36698,9.34975,7.180106,7.2384
PTTG1,5.704721,5.6147,10.628435,10.7228
RP11-1223D19.2,0.083497,0.0,4.139896,4.8384
RSC1A1,0.460491,0.0,7.463847,8.1711
RP11-334J6.7,8.624807,9.10795,1.471455,0.0
MMP13,0.256803,0.0,4.807826,4.5236
LINC00342,9.681247,9.46365,7.970723,7.9595
SNORD17,0.739171,1.0,6.308878,6.2668
ACAN,3.988903,3.8074,8.98754,9.1523
RAD51,4.635805,4.4915,9.193243,9.3987
MAGEA6,0.143316,0.0,4.230178,2.067
RNU1-3,1.36741,1.2203,5.985587,6.2479
OLFML2B,6.580005,6.49985,10.829643,10.983
