"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NEAT1_2",-3.61037671473433,1.4755660474315,-42.4524018627761,8.50976019871648e-182,2.01778571111852e-178,405.397139501935
"SKA3",5.22843398308969,7.96512750106972,41.4170205771274,4.81637838142287e-177,1.09012156874805e-173,394.484902552357
"CLASRP",-1.87121959577231,10.6452740733912,-41.1623112765448,7.25900560172001e-176,1.57154315187846e-172,391.779705582532
"CLSPN",4.95651571939398,7.70952725455301,40.8155198176475,2.95549627846389e-174,6.13191590374295e-171,388.083383954262
"KIAA1211",4.27388014655321,8.21757786493942,40.7537587539687,5.72797988379234e-174,1.14087612133422e-170,387.423506586332
"CLDN1",5.36855360733112,9.80997725095176,40.6024122316377,2.90459031571883e-173,5.56273731465013e-170,385.804436198538
"RP11-486A14.1",4.66136721195734,4.0808581879216,40.522722013397,6.83660150405442e-173,1.2608212418255e-169,384.95077027624
"TNFSF11",5.10874517299809,4.82013291952493,40.5049721765645,8.27351956585334e-173,1.47132726165036e-169,384.760519845907
"DDIAS",4.13804773515343,7.34320116767446,40.4869546968379,1.00416961694364e-172,1.72419385883075e-169,384.567360184131
"ZBTB20",3.88747708752288,7.43994650668806,40.3595077561661,3.9565013920465e-172,6.56700101051877e-169,383.199876783063
"SNORD17",4.91820874677692,4.5257693260224,40.1169274595393,5.41024316473443e-171,8.69024671434795e-168,380.591394021263
