"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HMGN2P6",-0.00829322600443206,0.0372941163544266,-0.395323500216344,0.692769210533689,0.727447842179592,-8.50196548332945
"GBP7",0.0243147042257384,0.354571833013489,0.395258035519889,0.692817487849898,0.727483196504809,-8.50199139469365
"PTPRH",0.0608305312382522,2.57340943125037,0.395075603814304,0.692952029759968,0.727609128344964,-8.50206357975362
"HNRNPDLP2",0.00519942719554584,0.0105844307030169,0.394889661410818,0.69308917077694,0.727737783915004,-8.50213711966396
"RP11-100N20.1",-0.0059976371437412,0.018153872449468,-0.394703185852612,0.693226715150118,0.727866857571544,-8.50221083568855
"SRD5A2",-0.0412027655312897,0.728201370235922,-0.394364906344384,0.693476255998943,0.728113516181559,-8.5023444728165
"RP4-560B9.5",0.00310014013400863,0.00637850741812322,0.394028371347818,0.693724543052399,0.728358847999545,-8.50247730714759
"RP11-46I8.3",0.0122932652563476,0.099029408306564,0.39398792289285,0.693754387125485,0.728374825528378,-8.50249326500016
"RN7SL861P",0.00225179381347285,0.00445296259451493,0.393530601064893,0.69409179202596,0.728713704617055,-8.50267362102585
"AC104654.1",0.0042199951659667,0.00822836962920245,0.39334219932255,0.694230885660177,0.728844370598961,-8.50274779621471
"RP11-393K12.2",-0.00331184821635669,0.00661239143369766,-0.39322093504778,0.694320383685074,0.728922963784822,-8.50279554961064
"RP11-97C18.1",-0.00442974440419648,0.0118842206714704,-0.393183967660322,0.694347667988518,0.728936240790965,-8.50281010429609
"FTLP18",-0.00464293466494909,0.0114409341911453,-0.393138032797455,0.69438157141755,0.728956465944781,-8.50282818772288
"RP11-542A14.1",0.00792835254097171,0.0295681182814347,0.393095581934269,0.694412903934601,0.728973991379046,-8.50284489770723
"PTGDR2",-0.0661681553066291,4.97043042177448,-0.392731739117373,0.694681473807666,0.729240555537594,-8.50298804362762
"RP4-601P9.1",-0.00221384844013819,0.00317830437011406,-0.392680983292028,0.694718887221706,0.729264457520104,-8.50300804857238
"RP11-462G22.2",0.0145565981278721,0.0920447879769823,0.392491974037702,0.694858476953907,0.729395613368766,-8.50308230148964
"CTD-2144E22.10",-0.0114254030731307,0.0757891476360021,-0.392435708397556,0.694900016676807,0.729423842386247,-8.50310441263586
"TMEM185AP1",0.0291340612423991,0.314922237838303,0.392005383537446,0.695217746724931,0.729741976037663,-8.50327341597302
"RPS17P1",0.00557968416621208,0.0197265858972574,0.391923603163701,0.695278135277434,0.729789981002464,-8.50330551297685
"AE000660.21",0.00283857950095165,0.00574583768828174,0.391752944975778,0.695404159543405,0.729906876195637,-8.50337247101862
"BTNL2",0.014809116554744,0.136965126677839,0.391728624994442,0.695422119566873,0.72991034296486,-8.50338201063366
"FAM183CP",-0.00725410828665551,0.0273689236150248,-0.391391026658318,0.6956714497115,0.730156648980609,-8.50351437386741
"RP1-296G17.3",-0.00314979781899825,0.00831872450011806,-0.391268415080132,0.695762011534996,0.730236309484725,-8.50356241833813
"AC000374.1",-0.00549793381041093,0.0109054601205518,-0.391201730546988,0.695811267054244,0.730272614555297,-8.50358854187986
"RP11-466L17.1",0.018904256594661,0.16958289995337,0.391121028046342,0.695870878453972,0.730319786641293,-8.50362015098278
"RP11-145M4.1",-0.0030656360796876,0.00450220981508195,-0.391036676711674,0.695933187101945,0.730369787454211,-8.50365318227432
"SNORD14C",-0.00335498885591214,0.00885435571776033,-0.390965999616625,0.695985396447064,0.730409187340204,-8.50368085336328
"FAM231C",0.00702945261226812,0.0335685693184114,0.390880369988265,0.696048653201546,0.730460179141124,-8.50371437188499
"HIRIP3",-0.0230276964026999,7.88800089882097,-0.390819207264302,0.696093836938438,0.730492202674112,-8.50373830868641
"AP000889.1",-0.00245125080899183,0.00357836316160451,-0.390759848542778,0.696137672034627,0.730522809601778,-8.50376155026779
"SLC22A7",-0.0405716615684155,1.00339092339527,-0.390454070205952,0.696363603097529,0.730744501657406,-8.50388113178315
"RP11-240A16.1",-0.00400117479900712,0.00590053082587471,-0.390120673063999,0.696609953204021,0.730987611092295,-8.50401142330666
"AC126544.1",0.00114292973359505,0.00224753022850226,0.390070949227091,0.696646627230481,0.731010691336565,-8.50403090514778
"AC010480.1",-0.00198008359171184,0.00287154911572472,-0.389836124841618,0.696820163736487,0.73117738119036,-8.50412259594744
"RP11-927P21.7",-0.00731107872331239,0.0301981917156306,-0.389796772958281,0.69684931660477,0.731177502655087,-8.50413789686508
"AC003005.4",-0.0167363055387666,0.118866641131583,-0.389796329095629,0.696849644641721,0.731177502655087,-8.5041380701085
"AC079150.2",-0.00229171990704806,0.00482721253882816,-0.389734278692442,0.696895458034509,0.731210166336449,-8.50416232548579
"RP11-64K10.1",0.00315645424395644,0.00802766703708559,0.389694211594742,0.69692511615111,0.731225878246405,-8.50417792220577
"AC004012.1",-0.00784159561956021,0.0262938737637983,-0.389453411331037,0.697103095198946,0.731397207100377,-8.50427185494261
"RP3-425P12.2",0.00682806714813617,0.0236018480400103,0.389323205143493,0.697199339489207,0.731482774828253,-8.504322622342
"RP11-238K6.1",-0.00547587675152201,0.0197460008520408,-0.389199131184764,0.697291055577398,0.731563588183097,-8.50437098299894
"RP11-483I13.6",0.0506145382010459,1.32619223860811,0.38917052686537,0.697312200662074,0.731570360055842,-8.50438212999998
"SNORA29",-0.0109639048560441,0.0917938620700574,-0.388913597680186,0.697502140216432,0.731754215063582,-8.50448221767807
"SLCO4A1-AS1",0.0484674306118138,2.1581069375477,0.388881024162357,0.697526222137723,0.731757586430648,-8.50449490208934
"AC112497.1",0.0391778074502485,5.0088855432526,0.388869499886655,0.697534742220986,0.731757586430648,-8.50449938948825
"MALT1",-0.0222439000611949,9.13032104264386,-0.38877492003486,0.697604668078728,0.731815526651062,-8.50453621259742
"RP5-1048B16.1",0.00285003561502511,0.00593087814273334,0.388677652730133,0.697676583541228,0.731875551562386,-8.5045740726851
"HAAO",0.0359656504899677,6.71240551903114,0.388513085813406,0.697798263782687,0.731987777012492,-8.50463810674896
"RPL17P37",-0.00195285382167172,0.00286649442229973,-0.388472405040811,0.697828274425061,0.732003838692624,-8.50465399058998
"KHDC3L",0.0106433876702257,0.0536644232695487,0.388316765668196,0.697943432451005,0.732109215221224,-8.50471446075139
"TUG1_3",-0.0103934914005707,0.0339094740937043,-0.388258753283221,0.697986331753455,0.732127250263054,-8.50473701589173
"ZNF705G",0.0102352836461893,0.0647827288593724,0.38825375340908,0.697990029131891,0.732127250263054,-8.50473895967871
"RP11-314B1.2",0.0339757513299943,0.374454324550225,0.388152920941284,0.698064595701621,0.732190041731855,-8.50477815469337
"GAPDHP72",0.0276359368755092,0.539619185079345,0.387934829259629,0.698225886574679,0.732334043294868,-8.50486289522993
"MIR612",-0.00297120355813883,0.00766940559117895,-0.387927513355167,0.698231297328065,0.732334043294868,-8.50486573703347
"RPS26P13",0.00830545473654353,0.0448590315013805,0.387350844739885,0.69865784274731,0.732765988731773,-8.50508957075908
"RP11-597M17.3",-0.00502928499583947,0.0131402581933767,-0.386994171296724,0.698921711759358,0.733027301375348,-8.50522784686345
"RP11-29B9.2",-0.00501714136909283,0.0152408928268276,-0.386674560161567,0.699158192864369,0.733259879250526,-8.50535164640121
"LINC01487",0.00682228508477168,0.0178020427807487,0.386497937298632,0.699288889138006,0.733381505142439,-8.50542001639764
"GNAI2P1",-0.0027380717926273,0.0058331279022794,-0.386122596652953,0.699566661016644,0.733657368684171,-8.50556520558161
"AC087073.1",-0.00228231270134509,0.00334391203932553,-0.386075059477877,0.699601805211671,0.733678774749105,-8.50558361633757
"RP11-523O18.5",-0.0370444990641388,3.65382820533916,-0.38603266283951,0.699633222773105,0.733696271840248,-8.50559997282171
"LURAP1L-AS1",-0.00257459514332082,0.00381460720922356,-0.385897135922467,0.69973353324051,0.733775898844821,-8.50565235047223
"RP11-804F13.1",0.00189986670231615,0.00382150138353006,0.38589016659487,0.699738622467152,0.733775898844821,-8.50565510158752
"RP11-254I22.3",-0.0175350136007918,0.152358177485704,-0.385823114177676,0.699788322773958,0.733812564451892,-8.50568095020208
"RP11-1085N6.5",0.00471160153741484,0.0118382991867855,0.385717445563491,0.699866539453538,0.733879130745757,-8.50572176780995
"LA16c-2F2.5",-0.00212955903983116,0.00312260725657785,-0.385507929693782,0.700021574448992,0.734026244125018,-8.50580271643982
"RPL23AP44",0.00303728657638021,0.00573961857618865,0.38530886820405,0.700169001435668,0.73416049103353,-8.50587948769133
"PDE6B",-0.0275927287859208,5.9585801146354,-0.385295245136425,0.700179087153285,0.73416049103353,-8.50588474361822
"AC108456.2",0.00304776929762078,0.00636074240891714,0.385210066347867,0.700242149718221,0.734206094721032,-8.50591760230565
"MYH3",0.0230057010291924,6.75509457288863,0.385196668341123,0.700252066805963,0.734206094721032,-8.50592277207844
